Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-06-04,2955.7158203125,2968.032374074796,2938.0872965333006,2940.907860337972,1836060
2021-06-07,2992.806396484375,2999.622759486179,2946.173209394886,2956.8912607824877,2559821
2021-06-08,3008.741943359375,3037.7468292577237,2996.5665570667707,3006.7206313730117,2574057
2021-06-09,3008.835693359375,3027.404400474084,2995.6260102385236,3010.4810218378934,1710925
2021-06-10,3024.396484375,3031.1657913512986,3002.019966434459,3018.0031607436936,1874324
2021-06-11,3077.987060546875,3111.081627295903,3018.9432170586715,3019.460366289042,3452954
2021-06-14,3080.384521484375,3110.7994603863876,3074.743394444219,3082.875927445225,1847360
2021-06-15,3067.59716796875,3100.7387816905793,3057.0671124952287,3100.7387816905793,1304985
2021-06-16,3078.50390625,3097.6365895828876,3058.430805612218,3066.9866061059024,1635552
2021-06-17,3119.308349609375,3136.5138337802227,3065.0124993524414,3070.183532710245,2273413
2021-06-18,3100.08154296875,3157.1509013833447,3079.1153073348582,3150.475475619396,3380431
2021-06-21,3077.328857421875,3089.4571885318132,3057.2087002728226,3069.713244235049,1130569
2021-06-22,3103.748291015625,3128.0522403703712,3088.517292739863,3106.3808630783888,1708688
2021-06-23,3066.328857421875,3129.8856540167776,3061.6279177192364,3129.8856540167776,1467104
2021-06-24,3171.818115234375,3180.655790024595,3082.40615063424,3087.577184286364,4155204
2021-06-25,3178.5869140625,3196.309316112727,3149.629084334741,3173.3688259405476,2722861
2021-06-28,3137.171630859375,3188.6469127323203,3133.645926621502,3188.6469127323203,1355238
2021-06-29,3141.0263671875,3164.9540997519075,3127.534581027559,3142.107491295386,1497322
2021-06-30,3145.633056640625,3179.7148614088305,3138.816695686984,3145.868103570061,1693146
2021-07-01,3141.63720703125,3160.9110549271472,3133.0345813709696,3157.150304118192,990310
2021-07-02,3126.547607421875,3139.9452841453094,3098.1069252545844,3131.765695842822,1682274
2021-07-05,3122.363525390625,3172.193476262562,3104.4999580969115,3142.1074681889395,1972858
2021-07-06,3067.1748046875,3128.945099230444,3061.345686047264,3114.84228177598,2159420
2021-07-07,3079.068359375,3086.3548156998113,3047.7132302033287,3079.115414678257,2640710
2021-07-08,3063.601806640625,3100.7392230476544,3038.5927204854906,3100.7392230476544,2485811
2021-07-09,3016.263427734375,3085.6963892466865,3009.541176715004,3055.6103793576267,6365067
2021-07-12,3002.1142578125,3042.448229359295,2997.6483650160053,3041.508041402138,1892226
2021-07-13,2996.895751953125,3021.763674053831,2985.09634882418,3021.763674053831,1809339
2021-07-14,3022.28076171875,3029.285114975191,2994.498166106761,2996.3785417212707,2044279
2021-07-15,3017.946533203125,3045.1773979438217,3009.513534085666,3041.1728793089237,2232968
2021-07-16,3010.266845703125,3033.8699915395,3007.6285290558135,3027.415558852233,1256526
2021-07-19,3000.65673828125,3014.9787361795106,2992.5533845819596,2996.322343504607,1597058
2021-07-20,3020.631591796875,3029.3001496387506,2973.849260171773,3000.6561593684783,1811945
2021-07-22,3030.572021484375,3038.675142930112,3005.743919351276,3005.743919351276,2859334
2021-07-23,3027.27490234375,3054.3171356382595,3021.432832191503,3043.4342211307526,1776193
2021-07-26,3012.858642578125,3038.0163969263576,3006.545682504073,3015.1670838689133,1259611
2021-07-27,2999.101318359375,3024.588944098588,2978.5604502390147,3015.166548634106,1121367
2021-07-28,3013.093994140625,3019.359795787891,2951.4713831020763,3003.8599995770405,1660654
2021-07-29,3011.208984375,3039.146293017348,3006.026667220917,3015.4019040646076,1731997
2021-07-30,2984.4970703125,3037.3096511258204,2979.6917859004216,3033.069572506287,2999943
2021-08-02,3033.44580078125,3038.6281181106847,2984.07254224003,2996.3216559277853,2608669
2021-08-03,3095.16259765625,3099.968111364219,3033.0219455046267,3042.4914989650647,3804735
2021-08-04,3084.845458984375,3114.290448074314,3072.83190343568,3109.3908478975436,2929598
2021-08-05,3094.267822265625,3123.5244091190143,3074.0568279791205,3085.834823488619,2534521
2021-08-06,3118.624755859375,3132.0045125224046,3076.4123746647565,3083.52632983908,2292362
2021-08-09,3130.77978515625,3144.253858787861,3118.813387050591,3131.91042678122,1510489
2021-08-10,3141.33251953125,3156.408353174955,3124.0897188324343,3124.0897188324343,2040777
2021-08-11,3151.037841796875,3165.925274512199,3134.9256815481926,3156.502877861865,1929707
2021-08-12,3158.151611328125,3173.463004983404,3133.888941382067,3133.888941382067,1310205
2021-08-13,3263.352294921875,3278.9935631293934,3163.56922074912,3166.6314992204334,4363584
2021-08-16,3272.35107421875,3292.515140306991,3238.006485742242,3260.1491170284175,2083489
2021-08-17,3347.82421875,3355.126575130786,3262.9755027951405,3280.9723698911093,4336019
2021-08-18,3354.8916015625,3387.3517131395865,3332.325006810995,3367.4234355493677,2631309
2021-08-20,3353.901611328125,3368.5063240618197,3297.8383592213618,3303.4917964085985,2836148
2021-08-23,3427.30224609375,3460.8460680363974,3356.1631559394486,3373.2177847999737,3744176
2021-08-24,3404.500244140625,3455.5226590132124,3386.7860927816755,3445.770386658024,2511141
2021-08-25,3447.65478515625,3484.1665705962077,3398.705482683895,3401.4850435676585,2123263
2021-08-26,3459.76220703125,3474.6024791860214,3437.195386929826,3448.5965769182744,1902533
2021-08-27,3505.272705078125,3514.0827377285887,3440.2112419608507,3454.2505205826533,3944728
2021-08-30,3487.511474609375,3524.3059769668,3474.602838107822,3500.420111110928,2033114
2021-08-31,3567.743408203125,3584.374076661838,3489.537514371302,3495.1437944875934,3207480
2021-09-01,3500.373046875,3596.2459286636713,3492.8822878683472,3576.7416144451704,2643336
2021-09-02,3615.138427734375,3636.2445065094807,3507.016414420367,3518.323291629675,3403717
2021-09-03,3620.132080078125,3634.1242015791895,3584.7980913799984,3604.0668472089123,1746812
2021-09-06,3629.507080078125,3653.628506789976,3593.7019738883614,3627.339882906213,1723693
2021-09-07,3595.491943359375,3646.4200389785346,3588.283902543749,3640.813759450941,1585039
2021-09-08,3556.153564453125,3594.64414488776,3539.0520073914618,3589.9329467948533,4147175
2021-09-09,3572.4072265625,3588.708018102657,3547.5321924477776,3570.805465205842,1441148
2021-09-13,3623.241455078125,3629.8840608084906,3549.4168839394474,3549.4168839394474,1691473
2021-09-14,3661.44873046875,3671.4365621375255,3604.066431457984,3627.575263218787,1991188
2021-09-15,3726.134033203125,3750.1139874416563,3642.698662173227,3657.8688132837497,2461369
2021-09-16,3677.844482421875,3751.763145208347,3667.291443171602,3703.002237877517,2946666
2021-09-17,3606.752197265625,3717.1354821143404,3585.2219288834135,3693.5794904659606,6477148
2021-09-20,3602.6533203125,3647.4097039177946,3587.9073617297154,3588.9908453171997,2002008
2021-09-21,3639.82470703125,3647.9280602529516,3600.910162440631,3635.160666647159,1568129
2021-09-22,3639.07080078125,3671.7667009239385,3629.9311221123426,3639.400676676929,1744067
2021-09-23,3645.760986328125,3654.9478234714215,3613.4892763632124,3646.4676661083786,2003869
2021-09-24,3647.692138671875,3716.569714071314,3632.3335874822515,3665.3119728420124,2320754
2021-09-27,3615.326416015625,3678.503631201719,3583.243109597374,3674.734672563193,1673362
2021-09-28,3560.86474609375,3627.6225147773835,3534.576352872379,3627.6225147773835,2253075
2021-09-29,3572.87841796875,3586.164088979245,3507.157202727998,3542.6326633867143,2489161
2021-09-30,3557.472412109375,3585.221319547228,3533.492462694699,3585.221319547228,2252412
2021-10-01,3514.741943359375,3589.9327058841086,3509.842343679345,3563.3144384454663,1578374
2021-10-04,3555.352783203125,3565.104825189277,3493.3062125761594,3509.6541619024138,1356860
2021-10-05,3611.8876953125,3618.2006556570177,3525.484355871408,3537.1680368063658,1877966
2021-10-06,3590.780517578125,3634.6418135207296,3575.799001130469,3614.430821696042,1678154
2021-10-07,3668.04443359375,3673.7921871486037,3599.402417004721,3608.7776549831115,1647233
2021-10-08,3708.325439453125,3759.441941195449,3674.734687466618,3698.290679052943,2934339
2021-10-11,3472.71875,3540.4656927980236,3448.5973215278154,3538.1100935346853,11845402
2021-10-12,3441.8603515625,3492.8825388779655,3420.895518411695,3491.9402991857946,5752877
2021-10-13,3444.074462890625,3463.1548165799422,3434.4636640771364,3439.174862518943,3545655
2021-10-14,3409.380615234375,3464.6546476021394,3406.312460573692,3422.172506146527,6442299
2021-10-18,3443.082763671875,3448.322273417656,3399.9398388144646,3401.8279338233697,3590107
2021-10-19,3430.810302734375,3483.629947404049,3422.36112327988,3463.7104519586137,3135441
2021-10-20,3406.92578125,3426.8922929132686,3378.0850851405717,3409.899438568244,2933693
2021-10-21,3334.847900390625,3405.604216682177,3314.786890374121,3402.4417957442583,4871211
2021-10-22,3303.0810546875,3362.3200418966067,3290.005903167126,3360.809473536576,2691670
2021-10-25,3297.510986328125,3317.902506482414,3256.9641883976255,3306.9987107121397,2595594
2021-10-26,3287.73974609375,3331.5434556419928,3280.5648932717268,3298.9738185721008,3878763
2021-10-27,3294.490234375,3314.787258528324,3288.1179128384915,3288.1179128384915,2510813
2021-10-28,3230.2001953125,3321.1592686105637,3223.9223713203737,3321.1592686105637,2424942
2021-10-29,3207.63818359375,3267.3492026835315,3196.498374252461,3209.809539474914,3960501
2021-11-01,3281.88720703125,3291.894204462091,3221.987428844815,3245.5886204454896,2020718
2021-11-02,3289.25048828125,3317.0056250513844,3275.6090470282174,3298.5022005379615,3087414
2021-11-03,3296.849853515625,3322.952674473951,3272.1158553244554,3308.1311749475144,1537639
2021-11-04,3312.3330078125,3316.6757196047993,3308.887325756727,3316.3924591869704,328991
2021-11-08,3306.7626953125,3349.4808487527657,3286.4184236553715,3349.4808487527657,2526082
2021-11-09,3309.54736328125,3337.2080018680517,3300.390148382096,3311.7187186854667,1782692
2021-11-10,3289.344970703125,3322.7641622497767,3285.4742835016846,3302.2783762234794,1516489
2021-11-11,3293.02685546875,3313.654388117064,3243.7476158983827,3285.28571109615,1284514
2021-11-12,3328.759033203125,3336.4056803534454,3290.6666209560244,3309.8308330277005,1747259
2021-11-15,3354.484375,3369.8723969385683,3330.5999246821407,3330.5999246821407,1809157
2021-11-16,3357.41015625,3375.488802652488,3343.8159655781205,3369.30524594814,2013204
2021-11-17,3324.8408203125,3363.499750080539,3310.208083964557,3351.935168128132,1632914
2021-11-18,3281.22607421875,3323.849960049107,3258.4746661998674,3318.4687045465403,2136598
2021-11-22,3264.893798828125,3319.223778832423,3247.806677277256,3283.7747489265535,3167936
2021-11-23,3270.41650390625,3286.1820508289397,3217.12506940897,3252.2435897978007,2153461
2021-11-24,3250.638916015625,3297.6052807757383,3232.4187525352286,3277.9217975233278,2161746
2021-11-25,3253.09326171875,3269.236566526427,3241.906436878651,3251.2051666759976,1849619
2021-11-26,3253.990478515625,3294.7260392152084,3220.995831360395,3233.3629467942947,1941251
2021-11-29,3306.0546875,3331.874481492013,3215.850893434016,3254.273584568453,2981745
2021-11-30,3331.68505859375,3364.349193463923,3295.6697395671845,3295.6697395671845,5588446
2021-12-01,3377.61376953125,3389.1311049058836,3337.2084835215314,3337.2084835215314,2102118
2021-12-02,3439.071044921875,3443.8857800631285,3374.120751875164,3388.3757329068244,3152938
2021-12-03,3436.7578125,3460.8310247111826,3427.6950944263563,3442.4220977261602,2486263
2021-12-06,3338.529541015625,3453.325811071713,3324.9353489870346,3436.7577310816273,1849642
2021-12-07,3383.938720703125,3396.683363674109,3327.107099624887,3363.1696728985585,1484458
2021-12-08,3423.966064453125,3442.422240677521,3399.5153244036565,3399.5153244036565,1428660
2021-12-09,3400.223388671875,3431.3769589713606,3366.4736875140993,3408.0117812467465,1567957
2021-12-10,3433.312255859375,3438.221257137579,3375.064566764512,3384.4105455349313,1510718
2021-12-13,3407.681396484375,3457.1023815420986,3400.1762640077413,3445.7738101115947,1883864
2021-12-14,3421.039306640625,3431.6125923283466,3376.5745781077276,3403.29116790748,1747007
2021-12-15,3370.58056640625,3420.2845822055756,3359.0630008729236,3417.4524393000784,1603233
2021-12-16,3381.200927734375,3406.548467141684,3370.24988353969,3381.578454576798,2072320
2021-12-17,3383.797119140625,3447.048308562849,3373.742873877078,3400.9314909486757,4333992
2021-12-20,3357.882568359375,3404.2353942896257,3313.7483463174894,3388.1865862743944,2312310
2021-12-21,3406.406982421875,3437.4660560987286,3366.851249911429,3382.1920233269693,2340989
2021-12-22,3427.600830078125,3433.312364164827,3404.4716638350856,3421.228508766267,1224328
2021-12-23,3457.762939453125,3465.1265564906566,3426.892630448463,3443.8854864672157,1792861
2021-12-24,3465.504150390625,3497.6962648857684,3440.8646469747905,3478.8153133884093,2209923
2021-12-27,3489.294189453125,3492.975882650804,3448.7001454115075,3465.5985041111085,1534135
2021-12-28,3499.15966796875,3516.5773000433605,3487.1703095787702,3502.4165860834546,1456218
2021-12-29,3487.97216796875,3511.8093667684193,3478.8149535358366,3485.6592977456426,1456923
2021-12-30,3524.83740234375,3530.7376993011385,3474.094848510211,3475.3694048451466,1966475
2021-12-31,3529.18017578125,3549.6187126125287,3522.5245945990305,3533.381141193457,1207141
2022-01-03,3604.137451171875,3615.7020333935643,3535.457993487963,3540.178231129469,2346158
2022-01-04,3667.388671875,3671.5423888485057,3598.4259531538,3616.74061367237,2488606
2022-01-05,3644.920166015625,3653.463842026511,3599.0866135809542,3648.743604504513,1733031
2022-01-06,3594.41357421875,3620.4221286969837,3560.9471367522874,3598.7090363997136,1810293
2022-01-07,3637.88720703125,3648.6492568295457,3583.9820001326107,3606.261614340048,2460591
2022-01-10,3662.7626953125,3755.4208629748073,3644.967308181431,3755.4208629748073,3937092
2022-01-11,3696.79638671875,3705.387313191175,3640.248020296859,3640.248020296859,1906106
2022-01-12,3643.928955078125,3709.1627313466347,3621.8855836241773,3705.3865412409114,3203744
2022-01-13,3679.802490234375,3703.4981735958327,3641.1910414374524,3698.7779363111067,6684507
2022-01-14,3746.122314453125,3754.4772277328843,3644.070909287001,3660.875002316352,3348123
2022-01-17,3794.2685546875,3816.7841805691237,3740.599590659276,3769.298543505299,3442604
2022-01-18,3767.31640625,3815.5570998287553,3757.3094096001237,3808.240731003529,2389041
2022-01-19,3702.110107421875,3794.1747337568977,3698.1855175364776,3794.1747337568977,3102539
2022-01-20,3618.79296875,3707.169188037757,3604.087187656095,3697.7121237825586,6176776
2022-01-21,3625.36572265625,3642.4357704751505,3566.353731772168,3600.304501409246,3112358
2022-01-24,3566.58984375,3640.6384684957106,3537.0365194149153,3631.5124942951747,3258414
2022-01-25,3565.21826171875,3602.573662388762,3520.10811518798,3564.8400715344546,3330501
2022-01-27,3451.119384765625,3530.7004929946174,3428.28066554422,3528.4308897884625,5718297
2022-01-28,3489.7041015625,3527.2959326221253,3448.0456866262707,3448.0456866262707,3143862
2022-01-31,3533.396484375,3553.9656040899968,3519.3526482154234,3545.454244207929,2739393
2022-02-01,3594.298828125,3601.249862308962,3533.5371937622504,3565.3130201955846,2105169
2022-02-02,3646.83349609375,3654.21005324788,3594.2994518685573,3620.0699549614674,1984212
2022-02-03,3616.948974609375,3671.705285613117,3608.8631382991425,3641.91553249095,1960538
2022-02-04,3607.775146484375,3617.0431151078037,3564.367316360155,3608.153567564413,2307366
2022-02-07,3573.82470703125,3623.75805422215,3552.2152220982034,3585.1731845343925,1919149
2022-02-08,3540.20458984375,3593.400575038202,3518.973527263213,3585.693160204169,2946443
2022-02-09,3556.376708984375,3572.831910119964,3542.711295912787,3546.3994589959902,1638721
2022-02-10,3565.64453125,3584.0384761709734,3553.964963828453,3584.0384761709734,2112459
2022-02-11,3494.33837890625,3548.763837162935,3489.657177649895,3548.763837162935,3851488
2022-02-14,3531.031494140625,3587.3010284965317,3508.5709657212506,3521.8108561579343,5951745
2022-02-15,3610.51806640625,3626.7841708782275,3544.507711199895,3580.4445556570977,3931683
2022-02-16,3606.07275390625,3644.8467118731633,3599.3581468798006,3635.294985971086,3256906
2022-02-17,3578.742431640625,3626.7843672191952,3573.8248040994363,3617.327302376381,3134372
2022-02-18,3587.915283203125,3608.768154713238,3553.586326886931,3564.3672870859327,3688883
2022-02-21,3517.460693359375,3619.9754173536726,3504.3627967553293,3603.141795334875,7465922
2022-02-22,3391.681640625,3468.7567190428567,3376.1721466472122,3451.8286653395867,5408531
2022-02-23,3370.30859375,3426.1997047730706,3362.600947877543,3414.9458907025773,2426203
2022-02-24,3216.962158203125,3294.6994108037,3206.985140158811,3285.3841101923913,5039136
2022-02-25,3329.59619140625,3338.3439766140914,3274.035934005095,3279.7101730588297,2549723
2022-02-28,3361.22998046875,3370.261523678763,3268.266985774629,3300.5156696285885,3288942
2022-03-02,3353.61669921875,3378.0159708156652,3315.646679146274,3359.622027286691,2761341
2022-03-03,3351.96142578125,3384.3047669956204,3338.4380099621126,3369.4098922888625,1928039
2022-03-04,3333.000732421875,3367.849877754768,3297.7258344637557,3311.3912469525285,2370257
2022-03-07,3295.6923828125,3355.3665533849653,3245.2390812019266,3262.6873193850424,3054130
2022-03-08,3404.495849609375,3413.0545390611783,3272.144279620858,3272.144279620858,3300992
2022-03-09,3435.373291015625,3455.61131638745,3401.7533810461136,3409.2717010335955,2719654
2022-03-10,3424.355224609375,3483.982053764136,3418.7283182294655,3483.982053764136,2005441
2022-03-11,3403.739013671875,3442.2294479155307,3397.781248206371,3407.616502170855,1623423
2022-03-14,3445.208251953125,3450.2678733075218,3385.628751576225,3385.628751576225,1765688
2022-03-15,3398.7744140625,3460.3399980462773,3390.7359090110126,3460.3399980462773,3651133
2022-03-16,3457.408203125,3468.8513438052228,3419.9110338156042,3442.844415791416,3090475
2022-03-17,3473.343505859375,3508.5710725582417,3461.5695062538757,3495.8986979656843,3600452
2022-03-21,3429.793701171875,3512.3065929071154,3418.7289813512157,3495.331207489376,2413831
2022-03-22,3500.01220703125,3509.5166029414295,3428.185849006382,3442.37144562296,2907611
2022-03-23,3510.84033203125,3527.2957618522746,3489.6566011157447,3506.6793162431386,1596195
2022-03-24,3546.2578125,3554.1543236916136,3494.385715678999,3499.1142484471707,1879046
2022-03-25,3506.1591796875,3574.2973726294745,3472.6339336672654,3555.7614346598975,1690133
2022-03-28,3506.395751953125,3511.4080423058563,3462.420402110081,3494.385326237581,1760990
2022-03-29,3504.173583984375,3519.9195044591484,3490.6026036965923,3494.1490029823854,2689063
2022-03-30,3528.95068359375,3535.050443559259,3504.9769345397112,3535.050443559259,1583455
2022-03-31,3536.894775390625,3550.796613965232,3518.217073088198,3536.9421068899824,2168110
2022-04-01,3554.674560546875,3558.6938134587003,3525.641415102061,3544.508214946375,1387014
2022-04-04,3565.64453125,3574.7705064586357,3534.1997906839288,3557.747789761214,1472994
2022-04-05,3607.68115234375,3627.3518934480203,3567.2048685280224,3567.2048685280224,2314947
2022-04-06,3551.458251953125,3602.4790607457335,3528.571974746881,3602.4790607457335,2051729
2022-04-07,3484.124267578125,3542.1434496766724,3479.2539717956156,3542.1434496766724,2494829
2022-04-08,3485.543212890625,3503.8427267732714,3444.7360680895117,3489.657128689169,2296773
2022-04-11,3495.708984375,3510.793185903381,3457.597201819945,3489.6565558734237,2291660
2022-04-12,3490.69677734375,3535.9960188497116,3450.2678311533714,3483.0364636061745,4483476
2022-04-13,3463.1298828125,3508.4293628417263,3457.0774535468763,3505.7340069537695,1621672
2022-04-18,3336.5,3414.0006046685144,3331.2512825331974,3414.0006046685144,3820792
2022-04-19,3283.398193359375,3370.072329668655,3252.426306537428,3357.257960852272,3170014
2022-04-20,3363.6884765625,3375.367811747909,3291.0581808764337,3309.972308352735,2640370
2022-04-21,3431.637451171875,3446.154136830172,3373.7129339158796,3385.6289269626823,2280996
2022-04-22,3416.41162109375,3420.6199682976385,3377.590328110317,3386.6692016907914,1581465
2022-04-25,3355.5556640625,3389.4120020006294,3341.275634839757,3364.8236336825444,1960694
2022-04-26,3353.759033203125,3393.1002853777845,3327.1372564899107,3381.042527409033,1943469
2022-04-27,3367.849609375,3374.7059808235995,3315.9304200011256,3353.474918170179,1727648
2022-04-28,3389.69580078125,3408.7043626008744,3345.9568758445976,3393.194868599108,1703660
2022-04-29,3354.137451171875,3426.531335401809,3344.822379973253,3401.7065378983807,2051115
2022-05-02,3350.07080078125,3355.319518327146,3303.1165627819237,3328.792403340095,1324161
2022-05-04,3290.822265625,3352.955137862052,3277.1568525770513,3346.3825237198257,2305825
2022-05-05,3322.64453125,3341.180467693233,3296.1176533715725,3321.415297727868,1612262
2022-05-06,3246.23193359375,3285.8569400416645,3238.571619275487,3271.19849060415,2010812
2022-05-09,3258.05322265625,3268.361330099007,3165.1375685236612,3213.5103587026697,2481830
2022-05-10,3252.048095703125,3276.6837952115156,3236.2075124670578,3247.555990009315,1622685
2022-05-11,3226.75,3261.220949573226,3198.520573677519,3248.501245603751,1841769
2022-05-12,3223.58203125,3262.403325186139,3168.211106182557,3194.5962224149703,2807195
2022-05-13,3229.492919921875,3253.1355815830952,3198.5210331456765,3248.5017122516433,2187823
2022-05-16,3193.46142578125,3243.7729602115423,3183.8152666539013,3229.587364175632,1195813
2022-05-17,3264.200439453125,3278.764226269604,3168.494763052167,3187.0307016234683,1754076
2022-05-18,3261.552734375,3305.2443299848474,3256.1149218149394,3276.873134019312,1866781
2022-05-19,3084.84716796875,3220.130524430641,3054.6318924848665,3212.5648726845484,4642963
2022-05-20,3114.21142578125,3133.97659877749,3092.5075083319407,3130.288435874867,3065125
2022-05-23,3141.400634765625,3157.6194092395694,3089.623202763392,3125.370955418722,2293690
2022-05-24,3109.483154296875,3144.3325332191084,3097.7564853635363,3135.1589949229988,1711510
2022-05-25,3015.845458984375,3135.0456396033833,3002.8973562165775,3135.0456396033833,3548046
2022-05-26,3072.30419921875,3086.1569632187784,3028.127928445702,3038.077084569218,2813186
2022-05-27,3105.008056640625,3121.764468544935,3074.4462989521776,3097.296141727654,3103153
2022-05-30,3213.4970703125,3224.3032344680796,3128.8575396902625,3138.9970641642285,2094624
2022-05-31,3203.11962890625,3221.2565057324373,3165.6553143897795,3193.40825973367,4840965
2022-06-01,3194.407958984375,3225.6361237901842,3179.9840887742525,3225.6361237901842,1493835
2022-06-02,3258.958984375,3267.5276758326027,3185.9347381077764,3194.2177600286664,2657939
2022-06-03,3275.28662109375,3310.656410552357,3266.7655809749126,3293.6140978740787,1913622
2022-06-06,3266.527587890625,3287.5209261311916,3215.305813679985,3254.19824080985,1084210
2022-06-07,3201.549072265625,3255.008331787719,3195.1702032704693,3238.0613158066744,2308256
2022-06-08,3241.011962890625,3250.3423614923427,3186.124831443526,3218.1621209797795,2185707
2022-06-09,3262.862548828125,3272.2880163295176,3192.4088644497765,3222.780021901489,1279197
2022-06-10,3198.883056640625,3230.396894743917,3191.3617421696467,3219.924048931308,1527582
2022-06-13,3065.306640625,3135.188986646579,3039.4576153460284,3132.3327561698284,3030921
2022-06-14,3056.690185546875,3083.681423087163,3022.5581396388056,3037.1249610183345,2611493
2022-06-15,3052.643798828125,3079.0162789095107,3047.5977454512504,3064.259088951843,1404536
2022-06-16,2991.425048828125,3089.346232279215,2982.9040086876616,3084.728567219327,2032028
2022-06-17,2940.869873046875,2969.2894579088397,2878.937464454451,2943.821404041405,5240434
2022-06-20,2963.243408203125,2988.330722055883,2921.9233726768634,2945.725290017014,1502769
2022-06-21,3058.0224609375,3082.586084284403,2975.620182777755,2979.9998282171823,2964461
2022-06-22,3068.49609375,3094.7735082703616,3030.4606693799046,3046.550675465074,3336315
2022-06-23,3150.231689453125,3158.9907493223745,3068.495805087689,3068.495805087689,3692578
2022-06-24,3135.2841796875,3184.696872262954,3120.4316887419527,3178.9844115055316,2132118
2022-06-27,3155.84912109375,3201.7391792538397,3148.042137330521,3189.4574807371077,2037686
2022-06-28,3159.133544921875,3170.415747992332,3115.7666325797654,3148.517981564757,1400046
2022-06-29,3132.80859375,3173.271856243352,3114.2430968412855,3114.2430968412855,2133994
2022-06-30,3110.5302734375,3152.2310522256535,3099.010050932436,3115.1953568820063,2719603
2022-07-01,3156.230224609375,3173.272308145508,3096.2017295678174,3103.7706944357506,1502879
2022-07-04,3080.015625,3158.9426866144613,3070.4948584631247,3153.2778770131385,2622535
2022-07-05,3062.16455078125,3115.195180190626,3053.2625400376496,3099.0098751590735,2170627
2022-07-06,3104.48388671875,3111.8624806379617,3048.787403586634,3064.2586489011105,2182144
2022-07-07,3130.28564453125,3160.3234801282706,3108.5782480802477,3114.2430582710344,1989921
2022-07-08,3108.958984375,3146.613666417376,3094.24944503978,3141.8532826557766,2136916
2022-07-11,2964.576416015625,3070.4472964629094,2957.1501714151304,3052.5005580484303,6974600
2022-07-12,2936.87158203125,2985.903542633172,2932.634886292612,2965.624258070849,3734815
2022-07-13,2893.123291015625,2960.958761022984,2889.5530031205008,2955.2463003907856,3863530
2022-07-14,2862.57666015625,2918.181525668247,2832.2684287398397,2917.226935702376,4764908
2022-07-15,2858.61474609375,2891.356990223296,2818.9037166670932,2881.47712549517,4574806
2022-07-18,2924.38623046875,2937.225418328227,2877.420452846173,2885.725338569294,3202795
2022-07-19,2934.647705078125,2939.1342305462954,2892.45488235027,2892.45488235027,1865074
2022-07-20,3021.086181640625,3027.9114062480317,2957.3673054041365,2966.674556989242,3402251
2022-07-21,3033.018310546875,3039.4140157908796,3001.278198729963,3023.185988696519,2420640
2022-07-22,3027.004638671875,3051.8239766111587,3000.753415851479,3040.3688975622586,2075886
2022-07-25,3022.947998046875,3041.7533751548376,3006.0995771245534,3021.277465483022,1797504
2022-07-26,2974.40625,3024.999509151689,2955.887301192551,3020.9902786221965,2639367
2022-07-27,3044.044189453125,3049.0557865822516,2968.7746803016184,2973.5476299484058,1389808
2022-07-28,3112.4404296875,3115.781494402699,3056.2627197545544,3069.9611783085415,2106333
2022-07-29,3151.96044921875,3166.661274218463,3126.282072895118,3140.6009220839505,2430257
2022-08-01,3149.00146484375,3175.9208556023086,3122.4638168545694,3175.9208556023086,1306913
2022-08-02,3142.31884765625,3162.460553228111,3123.0837227575103,3140.600539352156,1269114
2022-08-03,3187.853515625,3196.9221212241728,3128.23941279707,3131.0554068722863,2895824
2022-08-04,3202.601806640625,3234.0555018335763,3157.163460589674,3197.876632555601,2150567
2022-08-05,3212.242431640625,3223.6497330635852,3202.6487576038876,3208.5671677135183,1106933
2022-08-08,3221.215576171875,3225.4634542662207,3184.511644150338,3212.1947489705894,1068836
2022-08-10,3201.93310546875,3231.286744283139,3183.5572502760024,3231.286744283139,1878359
2022-08-11,3267.083740234375,3273.002150654793,3221.7884987592697,3245.60546875,1449248
2022-08-12,3247.085693359375,3263.74324241397,3227.70746955608,3263.74324241397,1472354
2022-08-16,3238.63720703125,3259.7815138010574,3233.6733860089507,3256.1062493510058,839942
2022-08-17,3246.656005859375,3262.7407068512844,3218.0183070621824,3231.382566500872,1622326
2022-08-18,3227.70703125,3237.9688724584103,3209.3311760628467,3236.0596926987064,1430659
2022-08-19,3232.002685546875,3266.129273749873,3218.1611322897147,3233.1959228966302,1398410
2022-08-22,3202.219482421875,3230.4276595802385,3195.394025045726,3212.1948999132987,1536532
2022-08-23,3135.44580078125,3190.1436107585455,3121.5086962552073,3169.1904109220363,1849256
2022-08-24,3107.5244140625,3157.7834805294233,3102.608136102807,3142.510041687685,1691923
2022-08-25,3072.06103515625,3129.288650546516,3068.767746756177,3127.23637557298,1946930
2022-08-26,3075.879638671875,3109.099414985349,3070.7249462500354,3087.430270094753,1457962
2022-08-29,2990.300537109375,2999.9895310462725,2941.09138281145,2983.0933369963586,2539173
2022-08-30,3065.3310546875,3079.9841018728234,2999.4168130402277,3011.7309286870473,3431525
2022-09-01,2989.489013671875,3045.1416490410443,2979.274948795329,3045.1416490410443,3546935
2022-09-02,2988.24853515625,3019.3682633399567,2978.607315690723,3019.3682633399567,2052900
2022-09-05,2991.111572265625,3005.0009004022227,2970.9220913106537,2981.8043217586674,2147912
